#time   b1   b2   b3
89.500000   165.477300   165.477300   165.477300
90.690000   166.663200   166.663200   166.663200
92.090000   167.973000   167.973000   167.973000
93.480000   169.212000   169.212000   169.212000
94.870000   170.392000   170.392000   170.392000
96.270000   171.530700   171.530700   171.530700
97.500000   172.516000   172.516000   172.516000
98.730000   173.483600   173.483600   173.483600
99.830000   174.350900   174.350900   174.350900
100.940000   175.212300   175.212300   175.212300
101.910000   175.973400   175.973400   175.973400
102.880000   176.734500   176.734500   176.734500
103.740000   177.407100   177.407100   177.407100
104.460000   177.967600   177.967600   177.967600
105.010000   178.392400   178.392400   178.392400
105.550000   178.811300   178.811300   178.811300
106.090000   179.224300   179.224300   179.224300
106.630000   179.637300   179.637300   179.637300
107.450000   180.250900   180.250900   180.250900
108.510000   181.029700   181.029700   181.029700
109.430000   181.690500   181.690500   181.690500
110.050000   182.115300   182.115300   182.115300
110.500000   182.428000   182.428000   182.428000
110.860000   182.669900   182.669900   182.669900
111.210000   182.905900   182.905900   182.905900
111.560000   183.136000   183.136000   183.136000
111.810000   183.301200   183.301200   183.301200
112.070000   183.466400   183.466400   183.466400
112.320000   183.631600   183.631600   183.631600
112.580000   183.790900   183.790900   183.790900
112.740000   183.897100   183.897100   183.897100
112.910000   184.003300   184.003300   184.003300
113.080000   184.109500   184.109500   184.109500
113.240000   184.209800   184.209800   184.209800
113.410000   184.316000   184.316000   184.316000
113.600000   184.434000   184.434000   184.434000
113.820000   184.563800   184.563800   184.563800
113.980000   184.664100   184.664100   184.664100
114.140000   184.764400   184.764400   184.764400
114.360000   184.888300   184.888300   184.888300
114.700000   185.094800   185.094800   185.094800
115.070000   185.313100   185.313100   185.313100
115.350000   185.472400   185.472400   185.472400
115.590000   185.614000   185.614000   185.614000
115.830000   185.755600   185.755600   185.755600
116.240000   185.991600   185.991600   185.991600
116.760000   186.286600   186.286600   186.286600
117.240000   186.552100   186.552100   186.552100
117.710000   186.817600   186.817600   186.817600
118.280000   187.130300   187.130300   187.130300
118.840000   187.443000   187.443000   187.443000
119.610000   187.861900   187.861900   187.861900
120.480000   188.328000   188.328000   188.328000
121.500000   188.870800   188.870800   188.870800
122.520000   189.413600   189.413600   189.413600
123.540000   189.938700   189.938700   189.938700
124.180000   190.275000   190.275000   190.275000
124.690000   190.528700   190.528700   190.528700
125.200000   190.788300   190.788300   190.788300
125.710000   191.036100   191.036100   191.036100
126.280000   191.313400   191.313400   191.313400
126.850000   191.590700   191.590700   191.590700
127.520000   191.897500   191.897500   191.897500
128.290000   192.245600   192.245600   192.245600
129.170000   192.617300   192.617300   192.617300
130.040000   192.971300   192.971300   192.971300
130.700000   193.225000   193.225000   193.225000
131.210000   193.407900   193.407900   193.407900
131.660000   193.561300   193.561300   193.561300
131.990000   193.667500   193.667500   193.667500
132.310000   193.773700   193.773700   193.773700
132.640000   193.868100   193.868100   193.868100
132.870000   193.938900   193.938900   193.938900
133.100000   193.997900   193.997900   193.997900
133.330000   194.062800   194.062800   194.062800
133.600000   194.127700   194.127700   194.127700
133.870000   194.192600   194.192600   194.192600
134.010000   194.228000   194.228000   194.228000
134.130000   194.257500   194.257500   194.257500
134.250000   194.281100   194.281100   194.281100
134.370000   194.304700   194.304700   194.304700
134.510000   194.334200   194.334200   194.334200
134.730000   194.375500   194.375500   194.375500
135.010000   194.428600   194.428600   194.428600
135.390000   194.487600   194.487600   194.487600
135.700000   194.528900   194.528900   194.528900
136.010000   194.558400   194.558400   194.558400
136.430000   194.599700   194.599700   194.599700
137.040000   194.623300   194.623300   194.623300
137.650000   194.623300   194.623300   194.623300
138.330000   194.582000   194.582000   194.582000
139.120000   194.469900   194.469900   194.469900
140.240000   194.204400   194.204400   194.204400
141.370000   193.779600   193.779600   193.779600
142.630000   193.112900   193.112900   193.112900
143.890000   192.216100   192.216100   192.216100
145.140000   191.077400   191.077400   191.077400
146.190000   189.944600   189.944600   189.944600
147.100000   188.811800   188.811800   188.811800
147.870000   187.738000   187.738000   187.738000
148.520000   186.770400   186.770400   186.770400
149.160000   185.743800   185.743800   185.743800
149.810000   184.646400   184.646400   184.646400
150.450000   183.495900   183.495900   183.495900
150.890000   182.669900   182.669900   182.669900
151.330000   181.820300   181.820300   181.820300
151.670000   181.147700   181.147700   181.147700
151.940000   180.599000   180.599000   180.599000
152.220000   180.038500   180.038500   180.038500
152.490000   179.472100   179.472100   179.472100
152.820000   178.758200   178.758200   178.758200
153.020000   178.345200   178.345200   178.345200
153.210000   177.932200   177.932200   177.932200
153.400000   177.513300   177.513300   177.513300
153.620000   177.029500   177.029500   177.029500
153.830000   176.545700   176.545700   176.545700
154.050000   176.056000   176.056000   176.056000
154.220000   175.672500   175.672500   175.672500
154.390000   175.283100   175.283100   175.283100
154.560000   174.893700   174.893700   174.893700
154.810000   174.297800   174.297800   174.297800
155.160000   173.483600   173.483600   173.483600
155.580000   172.486500   172.486500   172.486500
156.000000   171.477600   171.477600   171.477600
156.420000   170.462800   170.462800   170.462800
157.060000   168.899300   168.899300   168.899300
157.810000   167.058500   167.058500   167.058500
158.850000   164.438900   164.438900   164.438900
160.060000   161.424000   161.424000   161.424000
161.260000   158.409100   158.409100   158.409100
162.460000   155.411900   155.411900   155.411900
163.660000   152.450100   152.450100   152.450100
164.490000   150.444100   150.444100   150.444100
165.310000   148.461700   148.461700   148.461700
166.140000   146.502900   146.502900   146.502900
166.960000   144.579500   144.579500   144.579500
167.790000   142.679700   142.679700   142.679700
168.430000   141.222400   141.222400   141.222400
169.070000   139.788700   139.788700   139.788700
169.720000   138.366800   138.366800   138.366800
170.490000   136.673500   136.673500   136.673500
171.450000   134.614400   134.614400   134.614400
172.570000   132.242600   132.242600   132.242600
173.810000   129.634800   129.634800   129.634800
175.270000   126.643500   126.643500   126.643500
176.530000   124.088800   124.088800   124.088800
177.620000   121.911700   121.911700   121.911700
178.700000   119.752300   119.752300   119.752300
179.660000   117.864300   117.864300   117.864300
180.610000   115.988100   115.988100   115.988100
181.570000   114.129600   114.129600   114.129600
182.520000   112.277000   112.277000   112.277000
183.480000   110.448000   110.448000   110.448000
184.440000   108.636700   108.636700   108.636700
185.390000   106.843100   106.843100   106.843100
186.350000   105.079000   105.079000   105.079000
187.190000   103.545000   103.545000   103.545000
188.030000   102.034600   102.034600   102.034600
188.770000   100.724800   100.724800   100.724800
189.510000   99.432700   99.432700   99.432700
190.120000   98.382500   98.382500   98.382500
190.650000   97.485700   97.485700   97.485700
191.090000   96.754100   96.754100   96.754100
191.520000   96.022500   96.022500   96.022500
191.960000   95.302700   95.302700   95.302700
192.500000   94.423600   94.423600   94.423600
193.040000   93.550400   93.550400   93.550400
193.710000   92.494300   92.494300   92.494300
194.480000   91.308400   91.308400   91.308400
195.120000   90.329000   90.329000   90.329000
195.760000   89.361400   89.361400   89.361400
196.300000   88.570800   88.570800   88.570800
196.830000   87.792000   87.792000   87.792000
197.360000   87.025000   87.025000   87.025000
198.170000   85.874500   85.874500   85.874500
198.990000   84.741700   84.741700   84.741700
200.050000   83.290300   83.290300   83.290300
201.110000   81.874300   81.874300   81.874300
202.170000   80.487800   80.487800   80.487800
203.240000   79.130800   79.130800   79.130800
204.370000   77.708900   77.708900   77.708900
205.500000   76.316500   76.316500   76.316500
206.630000   74.947700   74.947700   74.947700
207.290000   74.163000   74.163000   74.163000
207.840000   73.514000   73.514000   73.514000
208.390000   72.870900   72.870900   72.870900
208.940000   72.227800   72.227800   72.227800
209.490000   71.596500   71.596500   71.596500
210.040000   70.965200   70.965200   70.965200
210.690000   70.221800   70.221800   70.221800
211.360000   69.466600   69.466600   69.466600
212.030000   68.717300   68.717300   68.717300
212.630000   68.056500   68.056500   68.056500
213.220000   67.407500   67.407500   67.407500
213.810000   66.758500   66.758500   66.758500
214.410000   66.121300   66.121300   66.121300
215.000000   65.490000   65.490000   65.490000
215.590000   64.858700   64.858700   64.858700
216.270000   64.150700   64.150700   64.150700
217.030000   63.371900   63.371900   63.371900
217.790000   62.599000   62.599000   62.599000
218.710000   61.684500   61.684500   61.684500
219.630000   60.781800   60.781800   60.781800
220.720000   59.743400   59.743400   59.743400
221.620000   58.905600   58.905600   58.905600
222.520000   58.091400   58.091400   58.091400
223.310000   57.389300   57.389300   57.389300
224.100000   56.699000   56.699000   56.699000
224.890000   56.026400   56.026400   56.026400
225.840000   55.235800   55.235800   55.235800
226.900000   54.374400   54.374400   54.374400
227.620000   53.796200   53.796200   53.796200
228.240000   53.306500   53.306500   53.306500
228.730000   52.923000   52.923000   52.923000
229.170000   52.586700   52.586700   52.586700
229.510000   52.327100   52.327100   52.327100
229.850000   52.067500   52.067500   52.067500
230.190000   51.813800   51.813800   51.813800
230.520000   51.560100   51.560100   51.560100
231.000000   51.200200   51.200200   51.200200
231.550000   50.799000   50.799000   50.799000
232.150000   50.356500   50.356500   50.356500
232.660000   49.984800   49.984800   49.984800
233.090000   49.672100   49.672100   49.672100
233.520000   49.365300   49.365300   49.365300
233.950000   49.058500   49.058500   49.058500
234.430000   48.716300   48.716300   48.716300
235.030000   48.291500   48.291500   48.291500
235.740000   47.795900   47.795900   47.795900
236.590000   47.217700   47.217700   47.217700
237.540000   46.574600   46.574600   46.574600
238.490000   45.937400   45.937400   45.937400
239.450000   45.312000   45.312000   45.312000
240.400000   44.698400   44.698400   44.698400
241.360000   44.096600   44.096600   44.096600
242.310000   43.506600   43.506600   43.506600
243.280000   42.916600   42.916600   42.916600
244.140000   42.403300   42.403300   42.403300
245.010000   41.901800   41.901800   41.901800
245.730000   41.488800   41.488800   41.488800
246.460000   41.087600   41.087600   41.087600
247.190000   40.692300   40.692300   40.692300
247.910000   40.302900   40.302900   40.302900
248.640000   39.925300   39.925300   39.925300
249.760000   39.364800   39.364800   39.364800
250.780000   38.881000   38.881000   38.881000
251.790000   38.420800   38.420800   38.420800
252.800000   37.990100   37.990100   37.990100
253.810000   37.583000   37.583000   37.583000
254.830000   37.199500   37.199500   37.199500
255.840000   36.845500   36.845500   36.845500
256.850000   36.521000   36.521000   36.521000
257.870000   36.220100   36.220100   36.220100
258.840000   35.948700   35.948700   35.948700
259.820000   35.706800   35.706800   35.706800
260.690000   35.506200   35.506200   35.506200
261.350000   35.364600   35.364600   35.364600
261.870000   35.258400   35.258400   35.258400
262.380000   35.152200   35.152200   35.152200
262.900000   35.051900   35.051900   35.051900
263.490000   34.945700   34.945700   34.945700
264.230000   34.804100   34.804100   34.804100
265.060000   34.656600   34.656600   34.656600
266.230000   34.444200   34.444200   34.444200
267.090000   34.290800   34.290800   34.290800
267.200000   34.267200   34.267200   34.267200
267.440000   34.220000   34.220000   34.220000
267.910000   34.131500   34.131500   34.131500
268.500000   34.007600   34.007600   34.007600
269.490000   33.789300   33.789300   33.789300
270.680000   33.482500   33.482500   33.482500
272.030000   33.075400   33.075400   33.075400
273.380000   32.579800   32.579800   32.579800
274.730000   31.983900   31.983900   31.983900
275.780000   31.441100   31.441100   31.441100
276.630000   30.945500   30.945500   30.945500
277.370000   30.467600   30.467600   30.467600
278.120000   29.948400   29.948400   29.948400
278.870000   29.387900   29.387900   29.387900
279.730000   28.679900   28.679900   28.679900
280.780000   27.759500   27.759500   27.759500
281.950000   26.644400   26.644400   26.644400
283.130000   25.458500   25.458500   25.458500
284.300000   24.207700   24.207700   24.207700
285.680000   22.685500   22.685500   22.685500
286.850000   21.381600   21.381600   21.381600
288.020000   20.077700   20.077700   20.077700
289.190000   18.791500   18.791500   18.791500
290.010000   17.912400   17.912400   17.912400
290.680000   17.222100   17.222100   17.222100
291.340000   16.543600   16.543600   16.543600
292.000000   15.882800   15.882800   15.882800
292.670000   15.245600   15.245600   15.245600
293.440000   14.525800   14.525800   14.525800
294.210000   13.841400   13.841400   13.841400
294.990000   13.180600   13.180600   13.180600
295.760000   12.555200   12.555200   12.555200
296.530000   11.947500   11.947500   11.947500
297.480000   11.245400   11.245400   11.245400
298.420000   10.572800   10.572800   10.572800
299.370000   9.929700   9.929700   9.929700
300.310000   9.316100   9.316100   9.316100
301.260000   8.732000   8.732000   8.732000
302.200000   8.171500   8.171500   8.171500
303.150000   7.628700   7.628700   7.628700
304.090000   7.115400   7.115400   7.115400
305.190000   6.549000   6.549000   6.549000
306.180000   6.071100   6.071100   6.071100
306.980000   5.705300   5.705300   5.705300
307.620000   5.428000   5.428000   5.428000
308.260000   5.168400   5.168400   5.168400
308.900000   4.914700   4.914700   4.914700
309.420000   4.720000   4.720000   4.720000
309.950000   4.537100   4.537100   4.537100
310.480000   4.360100   4.360100   4.360100
311.100000   4.159500   4.159500   4.159500
311.780000   3.958900   3.958900   3.958900
312.540000   3.746500   3.746500   3.746500
313.290000   3.545900   3.545900   3.545900
314.180000   3.327600   3.327600   3.327600
315.070000   3.121100   3.121100   3.121100
316.110000   2.885100   2.885100   2.885100
317.150000   2.655000   2.655000   2.655000
318.160000   2.419000   2.419000   2.419000
319.180000   2.177100   2.177100   2.177100
319.940000   1.988300   1.988300   1.988300
320.690000   1.793600   1.793600   1.793600
321.450000   1.593000   1.593000   1.593000
322.210000   1.380600   1.380600   1.380600
323.060000   1.138700   1.138700   1.138700
323.910000   0.890900   0.890900   0.890900
324.760000   0.637200   0.637200   0.637200
325.450000   0.436600   0.436600   0.436600
326.080000   0.253700   0.253700   0.253700
326.620000   0.100300   0.100300   0.100300
327.090000   -0.029500   -0.029500   -0.029500
327.550000   -0.153400   -0.153400   -0.153400
328.010000   -0.271400   -0.271400   -0.271400
328.580000   -0.413000   -0.413000   -0.413000
329.020000   -0.519200   -0.519200   -0.519200
329.080000   -0.531000   -0.531000   -0.531000
329.190000   -0.554600   -0.554600   -0.554600
329.420000   -0.607700   -0.607700   -0.607700
329.780000   -0.684400   -0.684400   -0.684400
330.270000   -0.778800   -0.778800   -0.778800
330.760000   -0.867300   -0.867300   -0.867300
331.320000   -0.961700   -0.961700   -0.961700
331.880000   -1.038400   -1.038400   -1.038400
332.450000   -1.109200   -1.109200   -1.109200
333.120000   -1.180000   -1.180000   -1.180000
333.790000   -1.239000   -1.239000   -1.239000
334.470000   -1.280300   -1.280300   -1.280300
335.050000   -1.309800   -1.309800   -1.309800
335.630000   -1.327500   -1.327500   -1.327500
336.210000   -1.345200   -1.345200   -1.345200
336.710000   -1.351100   -1.351100   -1.351100
337.220000   -1.351100   -1.351100   -1.351100
337.730000   -1.351100   -1.351100   -1.351100
338.240000   -1.351100   -1.351100   -1.351100
338.680000   -1.345200   -1.345200   -1.345200
339.080000   -1.345200   -1.345200   -1.345200
339.480000   -1.339300   -1.339300   -1.339300
339.810000   -1.339300   -1.339300   -1.339300
340.150000   -1.333400   -1.333400   -1.333400
340.420000   -1.333400   -1.333400   -1.333400
340.660000   -1.333400   -1.333400   -1.333400
340.850000   -1.333400   -1.333400   -1.333400
341.040000   -1.333400   -1.333400   -1.333400
341.230000   -1.333400   -1.333400   -1.333400
341.450000   -1.333400   -1.333400   -1.333400
341.700000   -1.339300   -1.339300   -1.339300
341.990000   -1.339300   -1.339300   -1.339300
342.320000   -1.345200   -1.345200   -1.345200
342.680000   -1.351100   -1.351100   -1.351100
343.050000   -1.357000   -1.357000   -1.357000
343.480000   -1.368800   -1.368800   -1.368800
343.920000   -1.386500   -1.386500   -1.386500
344.430000   -1.404200   -1.404200   -1.404200
344.930000   -1.427800   -1.427800   -1.427800
345.520000   -1.457300   -1.457300   -1.457300
346.110000   -1.486800   -1.486800   -1.486800
346.800000   -1.534000   -1.534000   -1.534000
347.500000   -1.581200   -1.581200   -1.581200
348.100000   -1.622500   -1.622500   -1.622500
348.700000   -1.669700   -1.669700   -1.669700
349.300000   -1.711000   -1.711000   -1.711000
349.900000   -1.758200   -1.758200   -1.758200
350.570000   -1.805400   -1.805400   -1.805400
351.160000   -1.852600   -1.852600   -1.852600
351.650000   -1.888000   -1.888000   -1.888000
352.130000   -1.917500   -1.917500   -1.917500
352.620000   -1.952900   -1.952900   -1.952900
353.210000   -1.988300   -1.988300   -1.988300
353.890000   -2.029600   -2.029600   -2.029600
354.680000   -2.070900   -2.070900   -2.070900
355.340000   -2.094500   -2.094500   -2.094500
355.900000   -2.118100   -2.118100   -2.118100
356.390000   -2.135800   -2.135800   -2.135800
356.810000   -2.147600   -2.147600   -2.147600
357.170000   -2.159400   -2.159400   -2.159400
357.480000   -2.165300   -2.165300   -2.165300
357.720000   -2.165300   -2.165300   -2.165300
357.940000   -2.171200   -2.171200   -2.171200
358.160000   -2.177100   -2.177100   -2.177100
358.400000   -2.177100   -2.177100   -2.177100
358.690000   -2.183000   -2.183000   -2.183000
359.020000   -2.183000   -2.183000   -2.183000
359.390000   -2.183000   -2.183000   -2.183000
359.730000   -2.183000   -2.183000   -2.183000
360.060000   -2.183000   -2.183000   -2.183000
360.440000   -2.177100   -2.177100   -2.177100
360.890000   -2.171200   -2.171200   -2.171200
361.390000   -2.165300   -2.165300   -2.165300
361.960000   -2.153500   -2.153500   -2.153500
362.580000   -2.135800   -2.135800   -2.135800
363.200000   -2.112200   -2.112200   -2.112200
363.960000   -2.082700   -2.082700   -2.082700
364.600000   -2.047300   -2.047300   -2.047300
364.840000   -2.035500   -2.035500   -2.035500
364.870000   -2.035500   -2.035500   -2.035500
364.890000   -2.035500   -2.035500   -2.035500
364.910000   -2.035500   -2.035500   -2.035500
364.930000   -2.029600   -2.029600   -2.029600
364.960000   -2.029600   -2.029600   -2.029600
365.010000   -2.029600   -2.029600   -2.029600
365.100000   -2.023700   -2.023700   -2.023700
365.270000   -2.011900   -2.011900   -2.011900
365.610000   -1.994200   -1.994200   -1.994200
366.220000   -1.952900   -1.952900   -1.952900
366.820000   -1.917500   -1.917500   -1.917500
367.330000   -1.876200   -1.876200   -1.876200
367.750000   -1.846700   -1.846700   -1.846700
368.170000   -1.817200   -1.817200   -1.817200
368.600000   -1.781800   -1.781800   -1.781800
369.140000   -1.740500   -1.740500   -1.740500
369.850000   -1.687400   -1.687400   -1.687400
370.810000   -1.616600   -1.616600   -1.616600
371.590000   -1.557600   -1.557600   -1.557600
372.290000   -1.516300   -1.516300   -1.516300
373.000000   -1.475000   -1.475000   -1.475000
373.500000   -1.445500   -1.445500   -1.445500
373.880000   -1.427800   -1.427800   -1.427800
374.270000   -1.416000   -1.416000   -1.416000
374.650000   -1.398300   -1.398300   -1.398300
375.030000   -1.386500   -1.386500   -1.386500
375.410000   -1.380600   -1.380600   -1.380600
375.790000   -1.374700   -1.374700   -1.374700
376.170000   -1.368800   -1.368800   -1.368800
376.500000   -1.368800   -1.368800   -1.368800
376.770000   -1.368800   -1.368800   -1.368800
377.010000   -1.374700   -1.374700   -1.374700
377.250000   -1.374700   -1.374700   -1.374700
377.520000   -1.380600   -1.380600   -1.380600
377.840000   -1.392400   -1.392400   -1.392400
378.160000   -1.398300   -1.398300   -1.398300
378.420000   -1.410100   -1.410100   -1.410100
378.630000   -1.416000   -1.416000   -1.416000
378.810000   -1.427800   -1.427800   -1.427800
378.980000   -1.433700   -1.433700   -1.433700
379.160000   -1.445500   -1.445500   -1.445500
379.370000   -1.457300   -1.457300   -1.457300
379.620000   -1.475000   -1.475000   -1.475000
379.910000   -1.492700   -1.492700   -1.492700
380.230000   -1.516300   -1.516300   -1.516300
380.540000   -1.539900   -1.539900   -1.539900
380.930000   -1.575300   -1.575300   -1.575300
381.310000   -1.610700   -1.610700   -1.610700
381.690000   -1.652000   -1.652000   -1.652000
382.150000   -1.699200   -1.699200   -1.699200
382.600000   -1.752300   -1.752300   -1.752300
383.110000   -1.817200   -1.817200   -1.817200
383.620000   -1.888000   -1.888000   -1.888000
384.120000   -1.964700   -1.964700   -1.964700
384.710000   -2.059100   -2.059100   -2.059100
385.290000   -2.153500   -2.153500   -2.153500
385.940000   -2.271500   -2.271500   -2.271500
386.580000   -2.401300   -2.401300   -2.401300
387.070000   -2.501600   -2.501600   -2.501600
387.120000   -2.513400   -2.513400   -2.513400
387.180000   -2.525200   -2.525200   -2.525200
387.270000   -2.542900   -2.542900   -2.542900
387.400000   -2.572400   -2.572400   -2.572400
387.550000   -2.607800   -2.607800   -2.607800
387.860000   -2.678600   -2.678600   -2.678600
388.210000   -2.761200   -2.761200   -2.761200
388.570000   -2.843800   -2.843800   -2.843800
388.920000   -2.932300   -2.932300   -2.932300
389.380000   -3.050300   -3.050300   -3.050300
389.900000   -3.186000   -3.186000   -3.186000
390.510000   -3.357100   -3.357100   -3.357100
391.190000   -3.557700   -3.557700   -3.557700
391.880000   -3.764200   -3.764200   -3.764200
392.670000   -4.012000   -4.012000   -4.012000
393.460000   -4.259800   -4.259800   -4.259800
394.110000   -4.472200   -4.472200   -4.472200
394.670000   -4.649200   -4.649200   -4.649200
395.220000   -4.820300   -4.820300   -4.820300
395.710000   -4.973700   -4.973700   -4.973700
396.190000   -5.115300   -5.115300   -5.115300
396.680000   -5.251000   -5.251000   -5.251000
397.050000   -5.351300   -5.351300   -5.351300
397.420000   -5.445700   -5.445700   -5.445700
397.790000   -5.534200   -5.534200   -5.534200
398.150000   -5.616800   -5.616800   -5.616800
398.520000   -5.687600   -5.687600   -5.687600
398.930000   -5.758400   -5.758400   -5.758400
399.400000   -5.823300   -5.823300   -5.823300
399.960000   -5.876400   -5.876400   -5.876400
400.790000   -5.900000   -5.900000   -5.900000
401.520000   -5.864600   -5.864600   -5.864600
402.250000   -5.764300   -5.764300   -5.764300
402.980000   -5.605000   -5.605000   -5.605000
403.710000   -5.369000   -5.369000   -5.369000
404.440000   -5.056300   -5.056300   -5.056300
405.170000   -4.666900   -4.666900   -4.666900
405.890000   -4.200800   -4.200800   -4.200800
406.620000   -3.646200   -3.646200   -3.646200
407.350000   -3.014900   -3.014900   -3.014900
408.080000   -2.295100   -2.295100   -2.295100
408.810000   -1.498600   -1.498600   -1.498600
409.620000   -0.519200   -0.519200   -0.519200
410.430000   0.554600   0.554600   0.554600
411.240000   1.716900   1.716900   1.716900
412.190000   3.180100   3.180100   3.180100
413.130000   4.749500   4.749500   4.749500
413.970000   6.195000   6.195000   6.195000
414.670000   7.481200   7.481200   7.481200
415.260000   8.590400   8.590400   8.590400
415.760000   9.534400   9.534400   9.534400
416.150000   10.289600   10.289600   10.289600
416.490000   10.968100   10.968100   10.968100
416.840000   11.652500   11.652500   11.652500
417.230000   12.425400   12.425400   12.425400
417.690000   13.369400   13.369400   13.369400
418.230000   14.472700   14.472700   14.472700
418.850000   15.747100   15.747100   15.747100
419.550000   17.198500   17.198500   17.198500
420.340000   18.844600   18.844600   18.844600
421.240000   20.720800   20.720800   20.720800
422.230000   22.785800   22.785800   22.785800
423.230000   24.833100   24.833100   24.833100
424.220000   26.850900   26.850900   26.850900
424.920000   28.266900   28.266900   28.266900
425.510000   29.429200   29.429200   29.429200
425.990000   30.361400   30.361400   30.361400
426.360000   31.093000   31.093000   31.093000
426.690000   31.712500   31.712500   31.712500
427.010000   32.332000   32.332000   32.332000
427.340000   32.939700   32.939700   32.939700
427.750000   33.712600   33.712600   33.712600
428.220000   34.568100   34.568100   34.568100
428.760000   35.535700   35.535700   35.535700
429.360000   36.585900   36.585900   36.585900
430.020000   37.712800   37.712800   37.712800
430.670000   38.816100   38.816100   38.816100
431.470000   40.108200   40.108200   40.108200
432.270000   41.359000   41.359000   41.359000
433.220000   42.780900   42.780900   42.780900
434.160000   44.143800   44.143800   44.143800
435.110000   45.447700   45.447700   45.447700
436.060000   46.692600   46.692600   46.692600
437.000000   47.884400   47.884400   47.884400
437.950000   49.023100   49.023100   49.023100
438.610000   49.796000   49.796000   49.796000
439.130000   50.380100   50.380100   50.380100
439.650000   50.952400   50.952400   50.952400
440.160000   51.518800   51.518800   51.518800
440.760000   52.150100   52.150100   52.150100
441.360000   52.769600   52.769600   52.769600
441.960000   53.371400   53.371400   53.371400
442.670000   54.073500   54.073500   54.073500
443.380000   54.752000   54.752000   54.752000
444.100000   55.412800   55.412800   55.412800
444.810000   56.061800   56.061800   56.061800
445.520000   56.687200   56.687200   56.687200
446.240000   57.294900   57.294900   57.294900
446.950000   57.884900   57.884900   57.884900
447.880000   58.628300   58.628300   58.628300
448.810000   59.336300   59.336300   59.336300
449.840000   60.079700   60.079700   60.079700
450.860000   60.781800   60.781800   60.781800
451.890000   61.442600   61.442600   61.442600
452.770000   61.973600   61.973600   61.973600
453.540000   62.410200   62.410200   62.410200
454.310000   62.823200   62.823200   62.823200
455.070000   63.206700   63.206700   63.206700
455.740000   63.519400   63.519400   63.519400
456.330000   63.784900   63.784900   63.784900
456.850000   64.003200   64.003200   64.003200
457.300000   64.180200   64.180200   64.180200
457.670000   64.315900   64.315900   64.315900
457.980000   64.433900   64.433900   64.433900
458.300000   64.540100   64.540100   64.540100
458.610000   64.646300   64.646300   64.646300
458.990000   64.764300   64.764300   64.764300
459.430000   64.900000   64.900000   64.900000
459.940000   65.041600   65.041600   65.041600
460.520000   65.195000   65.195000   65.195000
461.190000   65.348400   65.348400   65.348400
461.850000   65.484100   65.484100   65.484100
462.510000   65.602100   65.602100   65.602100
463.180000   65.702400   65.702400   65.702400
463.920000   65.790900   65.790900   65.790900
464.650000   65.861700   65.861700   65.861700
465.390000   65.920700   65.920700   65.920700
466.130000   65.956100   65.956100   65.956100
466.770000   65.973800   65.973800   65.973800
467.410000   65.973800   65.973800   65.973800
467.970000   65.973800   65.973800   65.973800
468.520000   65.956100   65.956100   65.956100
468.980000   65.944300   65.944300   65.944300
469.400000   65.920700   65.920700   65.920700
469.750000   65.903000   65.903000   65.903000
470.060000   65.885300   65.885300   65.885300
470.370000   65.861700   65.861700   65.861700
470.680000   65.844000   65.844000   65.844000
471.000000   65.814500   65.814500   65.814500
471.310000   65.790900   65.790900   65.790900
471.700000   65.755500   65.755500   65.755500
472.160000   65.708300   65.708300   65.708300
472.680000   65.649300   65.649300   65.649300
473.260000   65.584400   65.584400   65.584400
473.840000   65.513600   65.513600   65.513600
474.530000   65.419200   65.419200   65.419200
475.210000   65.324800   65.324800   65.324800
476.000000   65.206800   65.206800   65.206800
476.670000   65.100600   65.100600   65.100600
477.340000   64.988500   64.988500   64.988500
478.000000   64.870500   64.870500   64.870500
478.860000   64.711200   64.711200   64.711200
479.840000   64.516500   64.516500   64.516500
480.810000   64.315900   64.315900   64.315900
481.780000   64.097600   64.097600   64.097600
482.760000   63.867500   63.867500   63.867500
483.730000   63.625600   63.625600   63.625600
484.700000   63.371900   63.371900   63.371900
485.680000   63.100500   63.100500   63.100500
486.410000   62.888100   62.888100   62.888100
487.050000   62.693400   62.693400   62.693400
487.700000   62.492800   62.492800   62.492800
488.450000   62.250900   62.250900   62.250900
489.350000   61.955900   61.955900   61.955900
490.080000   61.702200   61.702200   61.702200
490.810000   61.448500   61.448500   61.448500
491.550000   61.183000   61.183000   61.183000
491.880000   61.059100   61.059100   61.059100
491.960000   61.029600   61.029600   61.029600
492.100000   60.976500   60.976500   60.976500
492.400000   60.870300   60.870300   60.870300
492.780000   60.722800   60.722800   60.722800
493.370000   60.498600   60.498600   60.498600
493.970000   60.268500   60.268500   60.268500
494.500000   60.062000   60.062000   60.062000
495.030000   59.855500   59.855500   59.855500
495.560000   59.643100   59.643100   59.643100
495.970000   59.477900   59.477900   59.477900
496.310000   59.336300   59.336300   59.336300
496.660000   59.194700   59.194700   59.194700
497.000000   59.053100   59.053100   59.053100
497.410000   58.887900   58.887900   58.887900
497.880000   58.693200   58.693200   58.693200
498.410000   58.469000   58.469000   58.469000
499.000000   58.221200   58.221200   58.221200
499.590000   57.973400   57.973400   57.973400
500.300000   57.678400   57.678400   57.678400
501.000000   57.377500   57.377500   57.377500
501.820000   57.023500   57.023500   57.023500
502.650000   56.669500   56.669500   56.669500
503.630000   56.238800   56.238800   56.238800
504.620000   55.814000   55.814000   55.814000
505.840000   55.271200   55.271200   55.271200
